#symbol	Hepg2_with_UO126_reps_1&2_100ng	3ng15cycles	3ng20cycles	3ng30cycles	6ng15cycles	6ng20cycles	6ng30cycles	10ng15cycles	10ng20cycles	10ng30cycles	3ng15cycles_rep_2	3ng20cycles_rep_2	3ng30cycles_rep_2	6ng15cycles_rep_2	6ng20cycles_rep_2	6ng30cycles_rep_2	10ng15cycles_rep_2	10ng20cycles_rep_2	10ng30cycles_rep_2
hsa-miR-3186-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3186-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3187-3p	1.84	12.79	2.16	12.45	0.00	3.27	5.31	10.36	4.55	1.58	3.95	8.77	1.82	8.43	4.43	2.79	0.00	2.58	4.51
hsa-miR-3187-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.93	0.00	0.00	0.00
hsa-miR-3188	0.31	0.00	10.78	1.92	7.15	3.27	5.31	5.18	7.58	7.36	3.95	5.85	1.82	2.81	0.00	0.93	8.08	6.89	6.01
hsa-miR-3189-3p	0.31	0.00	4.31	2.87	2.38	1.64	1.06	0.00	0.00	3.68	0.00	0.00	0.00	2.81	0.00	1.86	2.69	1.72	0.50
hsa-miR-3189-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.48	0.00	0.00	0.00	0.00
hsa-miR-3190-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3190-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3191-3p	1.84	6.40	0.00	2.87	14.30	1.64	0.00	1.73	0.00	2.63	0.00	0.00	1.82	8.43	4.43	0.93	0.00	3.44	2.50
hsa-miR-3191-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3192-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3192-5p	0.00	0.00	0.00	0.00	0.00	0.00	2.12	0.00	1.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.72	0.50
hsa-miR-3193	3.69	6.40	2.16	0.96	0.00	4.91	4.25	5.18	1.52	2.63	3.95	2.92	7.27	0.00	4.43	0.00	0.00	0.00	0.50
hsa-miR-3194-3p	0.92	0.00	6.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.93	0.00	1.72	0.00
hsa-miR-3194-5p	0.00	0.00	0.00	0.00	2.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.72	0.00
hsa-miR-3195	4.92	6.40	12.93	30.65	16.68	22.91	19.11	20.72	10.61	21.54	43.47	11.70	19.99	14.04	22.13	15.82	18.84	13.77	29.04
hsa-miR-3196	0.31	6.40	12.93	8.62	2.38	3.27	3.18	1.73	7.58	1.58	3.95	2.92	1.82	0.00	2.95	3.72	0.00	6.03	2.00
hsa-miR-3197	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3198	0.00	0.00	0.00	0.00	7.15	0.00	0.00	0.00	0.00	0.00	3.95	0.00	0.00	2.81	0.00	2.79	0.00	0.00	0.00
hsa-miR-3199	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.50
hsa-miR-32-3p	18.75	12.79	8.62	29.69	16.68	26.18	21.23	20.72	30.32	21.54	31.61	14.62	27.25	25.28	19.18	26.99	37.69	24.10	24.53
hsa-miR-32-5p	226.90	396.52	297.50	303.58	402.68	364.90	318.50	431.71	295.62	383.57	438.61	365.59	332.49	345.50	324.62	266.14	358.04	354.63	297.91
hsa-miR-3200-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
hsa-miR-3200-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3201	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3202	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.95	0.00	0.00	0.00	0.00
hsa-miR-320a,hsa-miR-320b,hsa-miR-320c,hsa-miR-320d	1755.26	3984.34	3179.76	3709.97	4207.94	4146.49	4193.53	4172.06	3928.00	4490.94	4125.29	4153.05	3513.83	4221.82	3886.56	3907.39	4509.17	4474.13	4443.06
hsa-miR-320e	133.74	364.54	267.32	324.65	350.26	350.18	332.30	385.09	404.78	399.86	430.71	438.70	263.45	426.96	365.93	334.07	390.35	377.00	382.02
hsa-miR-323a-3p	0.92	6.40	2.16	7.66	2.38	6.55	5.31	1.73	1.52	4.20	3.95	5.85	0.00	5.62	0.00	4.65	0.00	10.33	8.01
hsa-miR-323a-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-323b-3p	0.61	0.00	0.00	5.75	0.00	0.00	0.00	3.45	0.00	1.05	0.00	0.00	0.00	0.00	1.48	0.93	0.00	0.00	0.00
hsa-miR-323b-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-324-3p	6.46	6.40	6.47	7.66	11.91	9.82	15.92	13.81	18.19	11.03	31.61	20.47	7.27	8.43	14.76	24.19	18.84	12.91	13.02
hsa-miR-324-5p	3.38	12.79	0.00	6.70	0.00	1.64	2.12	1.73	4.55	13.66	7.90	2.92	5.45	8.43	2.95	8.37	8.08	5.16	8.01
hsa-miR-325	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-326	4.00	31.98	17.25	12.45	11.91	6.55	9.55	8.63	9.10	6.83	27.66	8.77	19.99	5.62	8.85	14.89	10.77	8.61	12.02
hsa-miR-328-3p	80.55	428.49	353.55	372.53	281.16	363.27	457.57	274.57	313.82	373.06	505.78	371.44	548.70	348.31	368.88	359.19	371.50	348.60	385.03
hsa-miR-328-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-329-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.82	0.00	0.00	0.00	5.38	0.00	0.50
hsa-miR-329-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-330-3p	18.75	31.98	43.12	52.67	30.98	65.45	54.14	37.99	60.64	52.54	55.32	70.19	69.04	81.46	54.59	54.90	59.22	44.76	54.07
hsa-miR-330-5p	23.37	12.79	38.80	26.81	23.83	26.18	37.16	36.26	36.38	27.85	35.56	38.02	23.62	28.09	41.31	36.29	32.30	43.90	27.04
hsa-miR-331-3p	27.36	38.37	17.25	44.05	21.44	26.18	27.60	39.72	34.87	31.00	35.56	29.25	3.63	28.09	35.41	28.85	24.23	33.57	29.04
hsa-miR-331-5p	10.15	31.98	17.25	14.36	11.91	13.09	7.43	15.54	15.16	11.03	11.85	2.92	3.63	11.24	10.33	8.37	10.77	12.91	10.51
hsa-miR-335-3p	188.47	511.63	485.05	364.87	386.01	412.36	347.16	397.17	385.07	363.61	466.27	488.42	408.80	345.50	352.65	380.60	425.34	382.17	384.52
hsa-miR-335-5p	5.84	19.19	15.09	13.41	33.36	21.27	15.92	36.26	16.68	21.54	39.51	20.47	18.17	14.04	13.28	22.33	35.00	24.96	18.53
hsa-miR-337-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-337-5p	0.00	0.00	0.00	0.00	2.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-338-3p	2.77	6.40	2.16	8.62	7.15	13.09	8.49	6.91	9.10	17.34	7.90	2.92	12.72	5.62	4.43	2.79	2.69	3.44	5.51
hsa-miR-338-5p	71.64	230.23	280.25	336.14	264.49	302.72	388.56	276.30	260.76	309.48	296.36	350.96	372.46	328.64	318.72	413.17	296.12	262.53	334.96
hsa-miR-339-3p	37.20	83.14	62.52	46.93	81.01	52.36	53.08	65.62	50.03	55.17	71.13	58.49	61.77	61.80	76.73	48.39	53.84	54.23	59.58
hsa-miR-339-5p	30.13	159.89	99.17	135.03	131.05	93.27	150.75	84.62	109.15	137.67	162.01	125.76	158.07	143.26	109.19	175.87	118.45	119.64	151.21
hsa-miR-33a-3p	0.00	0.00	0.00	0.00	2.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-33a-5p	5.23	6.40	10.78	10.53	9.53	0.00	3.18	5.18	7.58	7.36	3.95	2.92	9.08	11.24	11.80	16.75	16.15	7.75	3.50
hsa-miR-33b-3p	0.31	0.00	0.00	4.79	0.00	0.00	0.00	1.73	3.03	0.00	0.00	0.00	0.00	0.00	1.48	0.93	0.00	0.00	0.00
hsa-miR-33b-5p	0.31	0.00	0.00	0.00	0.00	0.00	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-340-3p	52.27	57.56	99.17	63.21	78.63	55.64	44.59	77.71	40.93	57.80	63.22	93.59	74.49	70.22	51.64	82.82	72.69	58.53	63.59
hsa-miR-340-5p	319.75	978.50	983.03	1129.08	955.48	1052.17	1247.44	1020.56	1023.31	1372.98	1015.52	1143.55	1395.36	1165.70	1102.22	1676.86	1311.03	1094.86	1388.40
hsa-miR-342-3p	44.89	38.37	17.25	18.20	35.74	24.55	15.92	17.27	21.22	28.37	7.90	11.70	29.07	2.81	14.76	36.29	32.30	42.18	25.03
hsa-miR-342-5p	28.29	63.95	90.54	102.47	90.54	119.45	69.01	86.34	80.35	83.55	114.59	96.51	129.00	95.50	70.83	65.14	61.92	76.61	91.63
hsa-miR-345-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-345-5p	52.88	108.72	99.17	88.10	95.31	80.18	125.27	93.25	122.80	140.29	118.54	78.97	143.53	75.84	119.52	146.10	172.29	99.85	118.16
hsa-miR-346	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-34a-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-34a-5p	39.66	38.37	25.87	49.80	52.42	54.00	49.90	60.44	54.58	73.04	63.22	32.17	69.04	67.41	47.22	92.12	91.53	65.42	67.09
hsa-miR-34b-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-34b-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-34c-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-34c-5p	0.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.93	0.00	1.72	0.00
hsa-miR-3529-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3529-5p	0.31	0.00	0.00	0.00	0.00	0.00	1.06	0.00	1.52	0.00	0.00	0.00	0.00	0.00	1.48	0.00	0.00	0.00	1.00
hsa-miR-3591-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3591-5p	2.46	6.40	4.31	9.58	11.91	3.27	5.31	3.45	10.61	4.73	19.76	8.77	9.08	11.24	2.95	10.24	2.69	6.03	4.51
hsa-miR-3605-3p	4.92	19.19	19.40	32.56	26.21	16.36	33.97	15.54	10.61	12.09	59.27	29.25	38.15	33.71	28.04	14.89	8.08	12.05	22.53
hsa-miR-3605-5p	2.15	0.00	4.31	7.66	0.00	9.82	3.18	6.91	0.00	3.68	3.95	11.70	9.08	8.43	4.43	4.65	5.38	2.58	3.00
hsa-miR-3606-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3606-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3607-3p	5.23	0.00	12.93	2.87	9.53	4.91	6.37	5.18	1.52	3.68	11.85	11.70	3.63	2.81	1.48	0.00	2.69	2.58	2.50
hsa-miR-3607-5p	1.54	0.00	6.47	13.41	2.38	11.45	22.29	8.63	4.55	25.75	15.81	11.70	30.89	8.43	2.95	23.26	2.69	10.33	20.53
hsa-miR-3609	31.36	70.35	92.70	108.22	66.72	104.73	89.18	48.35	87.93	124.00	94.83	73.12	123.55	78.65	69.35	67.93	91.53	49.06	183.75
hsa-miR-361-3p	396.31	345.35	288.87	439.57	359.80	350.18	429.97	450.71	365.36	411.42	272.65	333.41	428.78	382.01	426.43	429.92	312.28	367.54	406.55
hsa-miR-361-5p	43.04	70.35	62.52	52.67	97.69	72.00	73.25	107.06	83.38	115.07	75.08	99.44	109.01	89.89	91.48	92.12	169.60	94.68	86.12
hsa-miR-3610	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3611	0.92	0.00	0.00	0.00	0.00	0.00	1.06	0.00	0.00	0.53	0.00	5.85	0.00	0.00	0.00	0.00	0.00	0.00	1.00
hsa-miR-3612	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3613-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.48	0.00	0.00	0.00	0.00
hsa-miR-3613-5p	23.67	63.95	53.89	45.01	47.66	60.54	22.29	86.34	57.61	53.59	59.27	67.27	63.59	81.46	63.45	69.79	59.22	32.71	53.07
hsa-miR-3614-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.48	0.00	2.69	0.00	0.00
hsa-miR-3614-5p	1.54	0.00	2.16	2.87	0.00	0.00	0.00	3.45	1.52	2.63	0.00	2.92	3.63	5.62	0.00	3.72	8.08	0.00	3.50
hsa-miR-3615	124.83	351.75	295.34	337.10	250.19	271.63	299.39	245.21	230.43	279.53	280.55	292.47	296.15	269.66	246.41	308.94	263.82	241.87	263.86
hsa-miR-3616-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3616-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3617-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3617-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50
hsa-miR-3618	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3619-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3619-5p	0.00	0.00	0.00	0.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-362-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-362-5p	24.60	57.56	30.18	42.14	57.19	34.36	46.71	24.18	34.87	44.66	51.37	20.47	36.34	39.32	44.27	48.39	43.07	35.29	45.56
hsa-miR-3620-3p	0.31	6.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.44	1.50
hsa-miR-3620-5p	0.92	0.00	2.16	5.75	0.00	1.64	1.06	0.00	1.52	3.15	3.95	0.00	0.00	0.00	2.95	0.00	0.00	0.86	0.00
hsa-miR-3621	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3622a-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3622a-5p	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50
hsa-miR-3622b-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3622b-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-363-3p	0.61	0.00	0.00	0.00	0.00	0.00	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-363-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3646	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3648	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3649	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3650	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3651	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3652	0.00	0.00	0.00	0.00	0.00	0.00	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3653-3p	1.23	0.00	0.00	0.00	2.38	0.00	1.06	1.73	3.03	0.53	7.90	0.00	0.00	0.00	2.95	0.00	2.69	0.00	0.00
hsa-miR-3653-5p	11.99	38.37	25.87	72.78	38.12	49.09	77.50	19.00	47.00	117.70	39.51	55.57	65.41	42.13	42.79	69.79	35.00	50.78	86.62
hsa-miR-3654	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.48	0.00	0.00	0.00	0.00
hsa-miR-3655	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3656	1.23	0.00	0.00	5.75	2.38	0.00	2.12	1.73	1.52	0.53	7.90	5.85	1.82	5.62	4.43	3.72	0.00	0.00	2.00
hsa-miR-3657	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3658	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3659	0.00	0.00	0.00	1.92	0.00	0.00	0.00	1.73	0.00	1.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.86	0.00
hsa-miR-365a-3p,hsa-miR-365b-3p	22.75	6.40	25.87	15.32	26.21	37.64	35.03	17.27	36.38	50.44	39.51	32.17	39.97	42.13	42.79	75.37	67.30	73.16	53.57
hsa-miR-365a-5p	49.81	95.93	40.96	68.95	57.19	73.64	57.33	31.08	45.48	56.75	98.79	52.64	54.51	58.99	63.45	36.29	26.92	51.64	42.06
hsa-miR-365b-5p	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.03	0.00	0.00	0.00	0.00	0.00	0.00	0.93	0.00	0.86	0.50
hsa-miR-3660	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3661	3.69	0.00	4.31	7.66	2.38	4.91	3.18	1.73	3.03	6.31	0.00	14.62	14.53	2.81	4.43	5.58	2.69	3.44	6.51
hsa-miR-3662	4.61	6.40	2.16	1.92	0.00	1.64	4.25	12.09	4.55	3.68	0.00	0.00	0.00	2.81	0.00	0.00	2.69	2.58	1.00
hsa-miR-3663-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3663-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3664-3p	0.00	0.00	0.00	0.00	0.00	3.27	0.00	0.00	1.52	0.53	3.95	0.00	0.00	0.00	0.00	1.86	0.00	2.58	0.00
hsa-miR-3664-5p	1.84	6.40	0.00	8.62	2.38	3.27	2.12	1.73	0.00	1.05	0.00	0.00	1.82	5.62	0.00	1.86	2.69	0.86	2.00
hsa-miR-3665	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3666	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3667-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3667-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3668	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-367-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-367-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3670	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3671	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3672	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3674	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3675-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3675-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3677-3p	0.92	0.00	0.00	0.00	0.00	4.91	0.00	1.73	3.03	1.05	0.00	0.00	3.63	0.00	1.48	1.86	2.69	0.00	1.00
hsa-miR-3677-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3678-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.62	0.00	0.00	0.00	0.00	0.00
hsa-miR-3678-5p	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3679-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3679-5p	2.46	0.00	6.47	2.87	2.38	4.91	3.18	3.45	1.52	3.15	11.85	14.62	23.62	5.62	2.95	1.86	10.77	5.16	3.00
hsa-miR-3680-3p	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-3680-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.92	0.00	0.00	1.48	0.00	0.00	0.00	0.00
hsa-miR-3681-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
