#symbol	"Hepg2_with_UO126_reps_1&2_100ng"	"3ng15cycles"	"3ng20cycles"	"3ng30cycles"	"6ng15cycles"	"6ng20cycles"	"6ng30cycles"	"10ng15cycles"	"10ng20cycles"	"10ng30cycles"	"3ng15cycles_rep_2"	"3ng20cycles_rep_2"	"3ng30cycles_rep_2"	"6ng15cycles_rep_2"	"6ng20cycles_rep_2"	"6ng30cycles_rep_2"	"10ng15cycles_rep_2"	"10ng20cycles_rep_2"	"10ng30cycles_rep_2"
hsa-miR-4766-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4768-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4768-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4769-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4769-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4772-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4772-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4774-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4774-5p	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
hsa-miR-4775	2	0	2	3	1	1	1	1	1	16	2	2	0	1	1	7	5	4	0
hsa-miR-4776-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4776-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4777-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4777-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4778-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4778-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4779	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0
hsa-miR-4780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4781-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4781-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4782-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4782-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
hsa-miR-4783-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4783-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4786-3p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4786-5p	5	2	1	2	0	3	2	1	0	0	0	0	0	0	0	1	0	0	6
hsa-miR-4787-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-4787-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4788	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0
hsa-miR-4789-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4789-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4790-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4790-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4791	10693	665	2304	11745	2101	4299	10224	2118	3504	21195	1093	1821	6552	1352	3065	7595	1680	7091	25030
hsa-miR-4792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4793-3p	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0
hsa-miR-4793-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4795-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4795-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4796-3p	3	0	1	0	0	0	0	1	0	3	0	1	1	0	3	3	0	0	1
hsa-miR-4796-5p	16	1	1	2	4	0	0	0	0	6	0	0	1	0	5	1	2	6	4
hsa-miR-4797-3p	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
hsa-miR-4797-5p	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
hsa-miR-4798-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4798-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-4799-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4799-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4800-3p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hsa-miR-4800-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4802-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4802-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4804-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4804-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3
hsa-miR-483-3p	979	133	313	783	262	371	559	333	403	1018	263	286	509	252	401	625	328	867	1315
hsa-miR-483-5p	1646	708	2040	3807	1379	1623	1881	1189	1184	3075	1155	1561	1768	895	1596	2077	827	2252	4108
hsa-miR-484	293	85	226	613	160	232	501	213	292	996	139	190	404	148	353	635	180	529	1022
hsa-miR-485-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-485-5p	0	0	0	1	2	0	0	0	1	2	1	0	0	0	0	0	0	4	3
hsa-miR-486-3p	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0	4	0	2	2
hsa-miR-486-5p	6	0	1	2	2	4	4	0	2	9	0	0	3	1	3	8	1	6	10
hsa-miR-487a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-487a-5p	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-487b-3p	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
hsa-miR-487b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-488-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-488-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-489-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-489-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-490-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-490-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-491-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-491-5p	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0
hsa-miR-492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-493-3p	3	0	0	0	0	4	3	1	0	2	0	1	0	1	2	3	1	1	1
hsa-miR-493-5p	16	0	0	2	0	6	0	2	0	2	2	0	1	0	2	2	3	0	6
hsa-miR-494-3p	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	2	0	3
hsa-miR-494-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-495-3p	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1
hsa-miR-495-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-497-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-497-5p	0	0	0	0	0	0	0	0	0	4	0	0	1	1	0	1	0	0	2
hsa-miR-498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4999-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-4999-5p	3	0	2	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	5
hsa-miR-499a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-499a-5p	38	9	9	50	11	13	35	29	19	88	15	9	18	15	35	57	15	43	78
hsa-miR-499b-3p	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-499b-5p	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-5000-3p	16	1	0	6	0	2	3	1	0	4	1	0	0	0	0	3	3	5	2
hsa-miR-5000-5p	4	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0
hsa-miR-5001-3p	5	1	4	5	1	1	0	2	6	9	1	2	6	3	5	7	1	6	26
hsa-miR-5001-5p	5	0	0	2	0	0	2	0	0	0	1	0	3	1	0	3	0	1	4
hsa-miR-5002-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5002-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5003-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5003-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5004-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5004-5p	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hsa-miR-5006-3p	0	0	0	2	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0
hsa-miR-5006-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5007-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5007-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5008-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5008-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5009-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5009-5p	1	0	1	0	0	0	2	0	3	1	0	0	0	0	0	0	1	1	0
hsa-miR-500a-3p	245	10	15	68	18	26	53	37	32	110	13	14	30	16	45	74	20	62	83
hsa-miR-500a-5p	9	0	0	0	0	3	5	0	0	2	1	0	2	0	3	1	0	3	9
hsa-miR-500b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-500b-5p	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-501-3p	262	21	52	131	48	50	109	67	71	254	24	36	49	28	81	114	48	143	219
hsa-miR-501-5p	34	3	4	30	1	8	14	4	7	19	2	2	4	2	9	28	4	17	35
hsa-miR-5010-3p	97	4	9	10	10	18	15	11	3	44	3	4	17	11	8	24	4	52	48
hsa-miR-5010-5p	0	0	0	2	0	3	3	0	2	3	1	0	1	1	1	1	1	0	0
hsa-miR-5011-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5011-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-502-3p	76	6	11	20	17	24	24	24	25	58	6	4	8	3	11	39	8	23	42
hsa-miR-502-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-503-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-503-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-504-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-504-5p	3	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1
hsa-miR-5047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-505-3p	54	3	7	23	2	8	9	5	17	48	3	4	12	7	12	37	15	22	35
hsa-miR-505-5p	41	7	53	111	39	54	88	33	42	149	33	37	57	26	45	143	31	64	184
hsa-miR-506-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-506-5p	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-508-3p	3	3	0	0	0	0	0	0	2	1	1	0	1	2	3	1	0	2	0
hsa-miR-508-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5088-3p	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-5088-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
hsa-miR-5089-3p	2	1	1	5	0	2	3	0	1	7	0	0	4	0	0	2	1	5	3
hsa-miR-5089-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-509-3-5p	5	1	3	0	0	1	1	1	2	4	1	0	0	2	2	4	0	2	0
hsa-miR-509-3p	2	0	0	0	1	0	2	0	0	1	0	0	0	0	0	1	0	0	0
hsa-miR-509-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5090	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5091	11	0	0	0	0	1	1	1	1	5	0	0	0	0	1	1	0	1	0
hsa-miR-5092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5094	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2
hsa-miR-5095	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5096	4	0	3	1	3	2	2	2	1	6	1	0	3	0	1	1	3	3	5
hsa-miR-510-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-510-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-511-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-511-5p	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-512-3p	5	1	0	0	0	2	1	0	1	5	0	5	1	0	0	1	0	5	2
hsa-miR-512-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-513a-3p,hsa-miR-513c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-513a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-513b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-513b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-513c-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-514a-3p	27	0	3	7	3	5	4	2	5	14	3	6	6	2	7	13	4	12	13
hsa-miR-514a-5p	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
hsa-miR-514b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-514b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-515-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-515-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-516a-5p	3	1	0	0	0	0	0	1	1	4	0	0	0	0	0	4	3	3	1
hsa-miR-516b-3p,hsa-miR-516a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-516b-5p	1	0	0	1	0	0	2	0	0	5	0	0	0	0	0	1	0	1	2
hsa-miR-517-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-517a-3p,hsa-miR-517b-3p	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0
hsa-miR-517c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5187-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5187-5p	3	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	2	1
hsa-miR-5188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5189-3p	0	0	0	3	1	1	1	0	0	12	3	0	1	1	0	1	1	0	3
hsa-miR-5189-5p	0	0	0	0	0	0	3	0	0	0	0	2	0	1	0	3	0	1	0
hsa-miR-518a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518a-5p,hsa-miR-527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518b	4	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
hsa-miR-518c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518c-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518d-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518e-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518f-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518f-5p,hsa-miR-526a,hsa-miR-520c-5p,hsa-miR-518d-5p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
hsa-miR-5190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5192	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-5193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5195-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5195-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5196-3p	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
hsa-miR-5196-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5197-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5197-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519a-3p,hsa-miR-519b-3p	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
hsa-miR-519c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-519c-5p,hsa-miR-519b-5p,hsa-miR-523-5p,hsa-miR-518e-5p,hsa-miR-522-5p,hsa-miR-519a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519d-3p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hsa-miR-519d-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519e-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519e-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520a-3p	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	8
hsa-miR-520a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
hsa-miR-520b,hsa-miR-520c-3p,hsa-miR-520e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
hsa-miR-520d-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520d-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520f-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520f-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520g-3p,hsa-miR-520h	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520g-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-521	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-522-3p	1	0	0	0	0	0	1	1	0	2	0	1	1	2	0	1	0	3	1
hsa-miR-523-3p	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-524-3p,hsa-miR-525-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-524-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-525-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-526b-3p	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-526b-5p	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-532-3p	12	0	0	0	2	2	3	3	4	9	0	0	0	0	3	2	2	5	2
hsa-miR-532-5p	18599	1192	3595	9329	2570	4297	8553	3511	4836	14299	1606	1988	4493	2471	4984	8986	2333	8741	16438
hsa-miR-539-3p	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-539-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-541-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-541-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-542-3p	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
hsa-miR-542-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-543	1	0	0	0	0	0	4	0	0	6	0	1	0	1	0	0	0	1	0
hsa-miR-544a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-544b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-545-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-545-5p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hsa-miR-548a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ab	1	0	3	3	0	1	2	1	0	2	0	0	5	0	1	1	0	0	1
hsa-miR-548ac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ad-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ad-5p,hsa-miR-548ae-5p,hsa-miR-548ay-5p,hsa-miR-548b-5p,hsa-miR-548d-5p	11	2	3	12	3	8	12	7	10	11	3	4	4	2	3	7	3	11	21
hsa-miR-548ae-3p,hsa-miR-548aq-3p	3	0	1	5	2	1	1	1	1	7	0	1	3	0	1	4	2	0	9
hsa-miR-548ag	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-548ah-3p,hsa-miR-548am-3p	14	1	1	2	0	0	2	2	1	2	0	1	0	1	2	0	0	2	6
hsa-miR-548ah-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548aj-3p,hsa-miR-548x-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ak,hsa-miR-548w	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1
hsa-miR-548al	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548an	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
hsa-miR-548ao-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ao-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ap-3p,hsa-miR-548t-3p,hsa-miR-548aa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ap-5p,hsa-miR-548au-5p,hsa-miR-548c-5p,hsa-miR-548o-5p,hsa-miR-548am-5p,hsa-miR-548j-5p	7	0	3	0	3	2	12	1	3	8	1	2	5	4	6	4	1	1	9
hsa-miR-548aq-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
hsa-miR-548ar-3p	3	0	0	1	0	4	0	0	1	3	0	0	0	0	1	2	3	2	1
hsa-miR-548ar-5p	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548as-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
